ds,rate_of_change,type,station,pollutant
2017-05-29,-0.010897818785998936,ALLVAR,Manchester_Piccadilly,NOx
2017-06-05,-0.008795024991712808,ALLVAR,Manchester_Piccadilly,NOx
2017-06-12,-0.008788713036615547,ALLVAR,Manchester_Piccadilly,NOx
2017-06-19,-0.00869356696935597,ALLVAR,Manchester_Piccadilly,NOx
2017-06-26,-0.0092907293311697,ALLVAR,Manchester_Piccadilly,NOx
2017-07-03,-0.010096926315156907,ALLVAR,Manchester_Piccadilly,NOx
2017-07-10,-0.010826378231385547,ALLVAR,Manchester_Piccadilly,NOx
2017-07-17,-0.012317025963263006,ALLVAR,Manchester_Piccadilly,NOx
2017-07-24,-0.013810437712265866,ALLVAR,Manchester_Piccadilly,NOx
2017-07-31,-0.014638695040339655,ALLVAR,Manchester_Piccadilly,NOx
2017-08-07,-0.015935787336538,ALLVAR,Manchester_Piccadilly,NOx
2017-08-14,-0.016024063241538045,ALLVAR,Manchester_Piccadilly,NOx
2017-08-21,-0.015351896055108227,ALLVAR,Manchester_Piccadilly,NOx
2017-08-28,-0.01523605645972026,ALLVAR,Manchester_Piccadilly,NOx
2017-09-04,-0.014183571910628245,ALLVAR,Manchester_Piccadilly,NOx
2017-09-11,-0.011591162090006435,ALLVAR,Manchester_Piccadilly,NOx
2017-09-18,-0.011115255657699663,ALLVAR,Manchester_Piccadilly,NOx
2017-09-25,-0.010880811413962022,ALLVAR,Manchester_Piccadilly,NOx
2017-10-02,-0.010629632443027504,ALLVAR,Manchester_Piccadilly,NOx
2017-10-09,-0.010501664306239888,ALLVAR,Manchester_Piccadilly,NOx
2017-10-16,-0.00940786927489512,ALLVAR,Manchester_Piccadilly,NOx
2017-10-23,-0.006483224940517118,ALLVAR,Manchester_Piccadilly,NOx
2017-10-30,-0.004152818392647362,ALLVAR,Manchester_Piccadilly,NOx
2017-11-06,0.0009121868895221041,ALLVAR,Manchester_Piccadilly,NOx
2017-11-13,0.003944387917968584,ALLVAR,Manchester_Piccadilly,NOx
2017-11-20,0.005700220736216011,ALLVAR,Manchester_Piccadilly,NOx
2017-11-27,0.0048832335541746374,ALLVAR,Manchester_Piccadilly,NOx
2017-12-04,-0.0061219570250585775,ALLVAR,Manchester_Piccadilly,NOx
2017-12-11,-0.022941268859625552,ALLVAR,Manchester_Piccadilly,NOx
2017-12-18,-0.04680107269805944,ALLVAR,Manchester_Piccadilly,NOx
2017-12-25,-0.07538521419994026,ALLVAR,Manchester_Piccadilly,NOx
2018-01-01,-0.10197749233685727,ALLVAR,Manchester_Piccadilly,NOx
2018-01-08,-0.12931988037829711,ALLVAR,Manchester_Piccadilly,NOx
2018-01-15,-0.15574271027281128,ALLVAR,Manchester_Piccadilly,NOx
2018-01-22,-0.1661119352116529,ALLVAR,Manchester_Piccadilly,NOx
2018-01-29,-0.16649638737823125,ALLVAR,Manchester_Piccadilly,NOx
2018-02-05,-0.15844914400060617,ALLVAR,Manchester_Piccadilly,NOx
2018-02-12,-0.13143376832537257,ALLVAR,Manchester_Piccadilly,NOx
2018-02-19,-0.09263376995734518,ALLVAR,Manchester_Piccadilly,NOx
2018-02-26,-0.04858455604618683,ALLVAR,Manchester_Piccadilly,NOx
2018-03-05,-0.007676411945638506,ALLVAR,Manchester_Piccadilly,NOx
2018-03-12,0.017475798653393326,ALLVAR,Manchester_Piccadilly,NOx
2018-03-19,0.018073610153521713,ALLVAR,Manchester_Piccadilly,NOx
2018-03-26,0.016287236758756762,ALLVAR,Manchester_Piccadilly,NOx
2018-04-02,0.011654478177952399,ALLVAR,Manchester_Piccadilly,NOx
2018-04-09,-0.003649130221660357,ALLVAR,Manchester_Piccadilly,NOx
2018-04-16,-0.019928621396431367,ALLVAR,Manchester_Piccadilly,NOx
2018-04-23,-0.0270696435174429,ALLVAR,Manchester_Piccadilly,NOx
2018-04-30,-0.026733136085255182,ALLVAR,Manchester_Piccadilly,NOx
2018-05-07,-0.022374172305624995,ALLVAR,Manchester_Piccadilly,NOx
2018-05-14,-0.0204545529132929,ALLVAR,Manchester_Piccadilly,NOx
2018-05-21,-0.02000108836648451,ALLVAR,Manchester_Piccadilly,NOx
2018-05-28,-0.019310336335308875,ALLVAR,Manchester_Piccadilly,NOx
2018-06-04,-0.019214794357829135,ALLVAR,Manchester_Piccadilly,NOx
2018-06-11,-0.019199381157996243,ALLVAR,Manchester_Piccadilly,NOx
2018-06-18,-0.016520149087881464,ALLVAR,Manchester_Piccadilly,NOx
2018-06-25,-0.015839572452691186,ALLVAR,Manchester_Piccadilly,NOx
2018-07-02,-0.015726577844077383,ALLVAR,Manchester_Piccadilly,NOx
2018-07-09,-0.012217260154727683,ALLVAR,Manchester_Piccadilly,NOx
2018-07-16,-0.009159179915272375,ALLVAR,Manchester_Piccadilly,NOx
2018-07-23,-0.008501454329909564,ALLVAR,Manchester_Piccadilly,NOx
2018-07-30,-0.007448180539299187,ALLVAR,Manchester_Piccadilly,NOx
2018-08-06,-0.007416324428319854,ALLVAR,Manchester_Piccadilly,NOx
2018-08-13,-0.004454062611692677,ALLVAR,Manchester_Piccadilly,NOx
2018-08-20,-0.003059114441086308,ALLVAR,Manchester_Piccadilly,NOx
2018-08-27,-0.004589385506584165,ALLVAR,Manchester_Piccadilly,NOx
2018-09-03,-0.008379023908922534,ALLVAR,Manchester_Piccadilly,NOx
2018-09-10,-0.008393459001332815,ALLVAR,Manchester_Piccadilly,NOx
2018-09-17,-0.009456008647163117,ALLVAR,Manchester_Piccadilly,NOx
2018-09-24,-0.013459068678457697,ALLVAR,Manchester_Piccadilly,NOx
2018-10-01,-0.014099325940300389,ALLVAR,Manchester_Piccadilly,NOx
2018-10-08,-0.015999212362324045,ALLVAR,Manchester_Piccadilly,NOx
2018-10-15,-0.01731041305826153,ALLVAR,Manchester_Piccadilly,NOx
2018-10-22,-0.019133006989811463,ALLVAR,Manchester_Piccadilly,NOx
2018-10-29,-0.01883611598553614,ALLVAR,Manchester_Piccadilly,NOx
2018-11-05,-0.0187874002267705,ALLVAR,Manchester_Piccadilly,NOx
2018-11-12,-0.020480415101658878,ALLVAR,Manchester_Piccadilly,NOx
2018-11-19,-0.021460056318602483,ALLVAR,Manchester_Piccadilly,NOx
2018-11-26,-0.021596139534025838,ALLVAR,Manchester_Piccadilly,NOx
2018-12-03,-0.021743471729415376,ALLVAR,Manchester_Piccadilly,NOx
2018-12-10,-0.02283937348032339,ALLVAR,Manchester_Piccadilly,NOx
2018-12-17,-0.02276172210498828,ALLVAR,Manchester_Piccadilly,NOx
2018-12-24,-0.021746756492603936,ALLVAR,Manchester_Piccadilly,NOx
2018-12-31,-0.011490056671597415,ALLVAR,Manchester_Piccadilly,NOx
2019-01-07,-0.0014705654814122227,ALLVAR,Manchester_Piccadilly,NOx
2019-01-14,0.0021418665774959322,ALLVAR,Manchester_Piccadilly,NOx
2019-01-21,0.0020563499419381515,ALLVAR,Manchester_Piccadilly,NOx
2019-01-28,0.00231746216014983,ALLVAR,Manchester_Piccadilly,NOx
2019-02-04,0.0029448077271254647,ALLVAR,Manchester_Piccadilly,NOx
2019-02-11,0.00470989154946011,ALLVAR,Manchester_Piccadilly,NOx
2019-02-18,0.0066990569496212515,ALLVAR,Manchester_Piccadilly,NOx
2019-02-25,0.010199446317436411,ALLVAR,Manchester_Piccadilly,NOx
2019-03-04,0.01310083561699571,ALLVAR,Manchester_Piccadilly,NOx
2019-03-11,0.015570375294466032,ALLVAR,Manchester_Piccadilly,NOx
2019-03-18,0.01973371709968319,ALLVAR,Manchester_Piccadilly,NOx
2019-03-25,0.019759006734247464,ALLVAR,Manchester_Piccadilly,NOx
2019-04-01,0.019753491147554314,ALLVAR,Manchester_Piccadilly,NOx
2019-04-08,0.015304856506126896,ALLVAR,Manchester_Piccadilly,NOx
2019-04-15,0.012023220627597198,ALLVAR,Manchester_Piccadilly,NOx
2019-04-22,0.012221061066718164,ALLVAR,Manchester_Piccadilly,NOx
2019-04-29,0.012065782865896324,ALLVAR,Manchester_Piccadilly,NOx
2019-05-06,0.012041272024660543,ALLVAR,Manchester_Piccadilly,NOx
2019-05-13,0.012020432613070398,ALLVAR,Manchester_Piccadilly,NOx
2019-05-20,0.010483560438188988,ALLVAR,Manchester_Piccadilly,NOx
2019-05-27,0.00628192484735024,ALLVAR,Manchester_Piccadilly,NOx
2019-06-03,0.00307059003250032,ALLVAR,Manchester_Piccadilly,NOx
2019-06-10,0.0013444501128461184,ALLVAR,Manchester_Piccadilly,NOx
2019-06-17,0.0006926445371462364,ALLVAR,Manchester_Piccadilly,NOx
2019-06-24,-0.0003903829781037871,ALLVAR,Manchester_Piccadilly,NOx
2019-07-01,-0.0005652654543411018,ALLVAR,Manchester_Piccadilly,NOx
2019-07-08,0.0012586849401827749,ALLVAR,Manchester_Piccadilly,NOx
2019-07-15,0.0013074174453322485,ALLVAR,Manchester_Piccadilly,NOx
2019-07-22,0.001127903078554482,ALLVAR,Manchester_Piccadilly,NOx
2019-07-29,0.0010222741180996309,ALLVAR,Manchester_Piccadilly,NOx
2019-08-05,0.0013076325587206838,ALLVAR,Manchester_Piccadilly,NOx
2019-08-12,0.0007470153028563686,ALLVAR,Manchester_Piccadilly,NOx
2019-08-19,-0.008846403028982763,ALLVAR,Manchester_Piccadilly,NOx
2019-08-26,-0.03337882465253017,ALLVAR,Manchester_Piccadilly,NOx
2019-09-02,-0.06609021639138035,ALLVAR,Manchester_Piccadilly,NOx
2019-09-09,-0.09746811229553032,ALLVAR,Manchester_Piccadilly,NOx
2019-09-16,-0.13081448560869546,ALLVAR,Manchester_Piccadilly,NOx
2019-09-23,-0.16337498721815535,ALLVAR,Manchester_Piccadilly,NOx
2019-09-30,-0.19512475650758176,ALLVAR,Manchester_Piccadilly,NOx
2019-10-07,-0.23156800298018965,ALLVAR,Manchester_Piccadilly,NOx
2019-10-14,-0.27028634112947003,ALLVAR,Manchester_Piccadilly,NOx
2019-10-21,-0.3100838717260075,ALLVAR,Manchester_Piccadilly,NOx
2019-10-28,-0.3385188921771345,ALLVAR,Manchester_Piccadilly,NOx
2019-11-04,-0.35044428810965655,ALLVAR,Manchester_Piccadilly,NOx
2019-11-11,-0.3553061959681898,ALLVAR,Manchester_Piccadilly,NOx
2019-11-18,-0.3398216057349188,ALLVAR,Manchester_Piccadilly,NOx
2019-11-25,-0.3077631504598983,ALLVAR,Manchester_Piccadilly,NOx
2019-12-02,-0.27421167706233973,ALLVAR,Manchester_Piccadilly,NOx
2019-12-09,-0.23840306687771573,ALLVAR,Manchester_Piccadilly,NOx
2019-12-16,-0.19610928870550737,ALLVAR,Manchester_Piccadilly,NOx
2019-12-23,-0.14533976681105543,ALLVAR,Manchester_Piccadilly,NOx
2019-12-30,-0.09030803036867496,ALLVAR,Manchester_Piccadilly,NOx
2020-01-06,-0.03788027083924561,ALLVAR,Manchester_Piccadilly,NOx
2020-01-13,-0.0025453935094148505,ALLVAR,Manchester_Piccadilly,NOx
2020-01-20,0.005453630631201634,ALLVAR,Manchester_Piccadilly,NOx
2020-01-27,-0.03776465170918186,ALLVAR,Manchester_Piccadilly,NOx
2020-02-03,-0.1440505194204249,ALLVAR,Manchester_Piccadilly,NOx
2020-02-10,-0.3148429533133523,ALLVAR,Manchester_Piccadilly,NOx
2020-02-17,-0.5344778660520078,ALLVAR,Manchester_Piccadilly,NOx
2020-02-24,-0.776002206145364,ALLVAR,Manchester_Piccadilly,NOx
2020-03-02,-1.0042882680656078,ALLVAR,Manchester_Piccadilly,NOx
2020-03-09,-1.171915807390647,ALLVAR,Manchester_Piccadilly,NOx
2020-03-16,-1.202165480187574,ALLVAR,Manchester_Piccadilly,NOx
2020-03-23,-1.1388548132351772,ALLVAR,Manchester_Piccadilly,NOx
2020-03-30,-0.9720141814730496,ALLVAR,Manchester_Piccadilly,NOx
2020-04-06,-0.7441925296763827,ALLVAR,Manchester_Piccadilly,NOx
2020-04-13,-0.5005653957888185,ALLVAR,Manchester_Piccadilly,NOx
2020-04-20,-0.2755509219146006,ALLVAR,Manchester_Piccadilly,NOx
2020-04-27,-0.0875183411992424,ALLVAR,Manchester_Piccadilly,NOx
2020-05-04,0.05963112867502929,ALLVAR,Manchester_Piccadilly,NOx
2020-05-11,0.17050567916609793,ALLVAR,Manchester_Piccadilly,NOx
2020-05-18,0.24784101392461366,ALLVAR,Manchester_Piccadilly,NOx
2020-05-25,0.29310511781361726,ALLVAR,Manchester_Piccadilly,NOx
2020-06-01,0.3080225061806203,ALLVAR,Manchester_Piccadilly,NOx
2020-06-08,0.29700089723605316,ALLVAR,Manchester_Piccadilly,NOx
2020-06-15,0.2744880553994804,ALLVAR,Manchester_Piccadilly,NOx
2020-06-22,0.22831567580013967,ALLVAR,Manchester_Piccadilly,NOx
2020-06-29,0.1709694850387038,ALLVAR,Manchester_Piccadilly,NOx
2020-07-06,0.11533108050169716,ALLVAR,Manchester_Piccadilly,NOx
2020-07-13,0.06934256587696552,ALLVAR,Manchester_Piccadilly,NOx
2020-07-20,0.037140036932377996,ALLVAR,Manchester_Piccadilly,NOx
2020-07-27,0.030222651863162753,ALLVAR,Manchester_Piccadilly,NOx
2020-08-03,0.029313495163101777,ALLVAR,Manchester_Piccadilly,NOx
2020-08-10,0.03560639691848877,ALLVAR,Manchester_Piccadilly,NOx
2020-08-17,0.03681964678624894,ALLVAR,Manchester_Piccadilly,NOx
2020-08-24,0.037023524556985876,ALLVAR,Manchester_Piccadilly,NOx
2020-08-31,0.03663373771650669,ALLVAR,Manchester_Piccadilly,NOx
2020-09-07,0.03083805475160517,ALLVAR,Manchester_Piccadilly,NOx
2020-09-14,0.026101451304874956,ALLVAR,Manchester_Piccadilly,NOx
2020-09-21,0.020046009428391187,ALLVAR,Manchester_Piccadilly,NOx
2020-09-28,0.00848394104432515,ALLVAR,Manchester_Piccadilly,NOx
2020-10-05,-0.005188206675761364,ALLVAR,Manchester_Piccadilly,NOx
2020-10-12,-0.019582313598533574,ALLVAR,Manchester_Piccadilly,NOx
2020-10-19,-0.03164827559900374,ALLVAR,Manchester_Piccadilly,NOx
2020-10-26,-0.03893127946189168,ALLVAR,Manchester_Piccadilly,NOx
2020-11-02,-0.04197321756508643,ALLVAR,Manchester_Piccadilly,NOx
2020-11-09,-0.04443471207088123,ALLVAR,Manchester_Piccadilly,NOx
2020-11-16,-0.050674329679679886,ALLVAR,Manchester_Piccadilly,NOx
2020-11-23,-0.06374769909790245,ALLVAR,Manchester_Piccadilly,NOx
2020-11-30,-0.08554976900907008,ALLVAR,Manchester_Piccadilly,NOx
2020-12-07,-0.11464273257596602,ALLVAR,Manchester_Piccadilly,NOx
2020-12-14,-0.13211715617831743,ALLVAR,Manchester_Piccadilly,NOx
2020-12-21,-0.1328343797789202,ALLVAR,Manchester_Piccadilly,NOx
2020-12-28,-0.13254937698322067,ALLVAR,Manchester_Piccadilly,NOx
2021-01-04,-0.12941198447210667,ALLVAR,Manchester_Piccadilly,NOx
2021-01-11,-0.1278027895820273,ALLVAR,Manchester_Piccadilly,NOx
2021-01-18,-0.12786290876737638,ALLVAR,Manchester_Piccadilly,NOx
2021-01-25,-0.12633286386439835,ALLVAR,Manchester_Piccadilly,NOx
2021-02-01,-0.11640265323914889,ALLVAR,Manchester_Piccadilly,NOx
2021-02-08,-0.08968128888014348,ALLVAR,Manchester_Piccadilly,NOx
2021-02-15,-0.04216488221277359,ALLVAR,Manchester_Piccadilly,NOx
2021-02-22,0.0204949199937019,ALLVAR,Manchester_Piccadilly,NOx
2021-03-01,0.08607135589151227,ALLVAR,Manchester_Piccadilly,NOx
2021-03-08,0.1394835267686858,ALLVAR,Manchester_Piccadilly,NOx
2021-03-15,0.16858374134864818,ALLVAR,Manchester_Piccadilly,NOx
2021-03-22,0.16804749958177467,ALLVAR,Manchester_Piccadilly,NOx
2021-03-29,0.16685691948848813,ALLVAR,Manchester_Piccadilly,NOx
2021-04-05,0.1578564959123554,ALLVAR,Manchester_Piccadilly,NOx
2021-04-12,0.13306113874295278,ALLVAR,Manchester_Piccadilly,NOx
2021-04-19,0.10141702707276323,ALLVAR,Manchester_Piccadilly,NOx
2021-04-26,0.0699612690995508,ALLVAR,Manchester_Piccadilly,NOx
2021-05-03,0.04373141984173401,ALLVAR,Manchester_Piccadilly,NOx
2021-05-10,0.02440021896044442,ALLVAR,Manchester_Piccadilly,NOx
2021-05-17,0.010519846314629433,ALLVAR,Manchester_Piccadilly,NOx
2021-05-24,0.0017820129980563593,ALLVAR,Manchester_Piccadilly,NOx
2021-05-31,-0.0016477507192078633,ALLVAR,Manchester_Piccadilly,NOx
2021-06-07,-0.0033247149586941305,ALLVAR,Manchester_Piccadilly,NOx
2021-06-14,-0.005759018165441887,ALLVAR,Manchester_Piccadilly,NOx
2021-06-21,-0.006483169936402078,ALLVAR,Manchester_Piccadilly,NOx
2021-06-28,-0.0077595951188627055,ALLVAR,Manchester_Piccadilly,NOx
2021-07-05,-0.007922639499994943,ALLVAR,Manchester_Piccadilly,NOx
2021-07-12,-0.008113931583729084,ALLVAR,Manchester_Piccadilly,NOx
2021-07-19,-0.009271453065338164,ALLVAR,Manchester_Piccadilly,NOx
2021-07-26,-0.009528156261879417,ALLVAR,Manchester_Piccadilly,NOx
2021-08-02,-0.012106494766513265,ALLVAR,Manchester_Piccadilly,NOx
2021-08-09,-0.012888853181763693,ALLVAR,Manchester_Piccadilly,NOx
2021-08-16,-0.012913426865104327,ALLVAR,Manchester_Piccadilly,NOx
2021-08-23,-0.012124135100194167,ALLVAR,Manchester_Piccadilly,NOx
2021-08-30,-0.011767452587299942,ALLVAR,Manchester_Piccadilly,NOx
2021-09-06,-0.010400928387980457,ALLVAR,Manchester_Piccadilly,NOx
2021-09-13,-0.010376369551934772,ALLVAR,Manchester_Piccadilly,NOx
2021-09-20,-0.00955437561621153,ALLVAR,Manchester_Piccadilly,NOx
2021-09-27,-0.006656540552540946,ALLVAR,Manchester_Piccadilly,NOx
2021-10-04,-0.001047097512525852,ALLVAR,Manchester_Piccadilly,NOx
2021-10-11,0.0058719378713476544,ALLVAR,Manchester_Piccadilly,NOx
2021-10-18,0.01058097450579254,ALLVAR,Manchester_Piccadilly,NOx
2021-10-25,0.01779856172124994,ALLVAR,Manchester_Piccadilly,NOx
2021-11-01,0.01929129670901375,ALLVAR,Manchester_Piccadilly,NOx
2021-11-08,0.019354511559015464,ALLVAR,Manchester_Piccadilly,NOx
2021-11-15,0.01832442228174358,ALLVAR,Manchester_Piccadilly,NOx
2021-11-22,0.005770674272568499,ALLVAR,Manchester_Piccadilly,NOx
2021-11-29,-0.017791320099938446,ALLVAR,Manchester_Piccadilly,NOx
2021-12-06,-0.04275724872000808,ALLVAR,Manchester_Piccadilly,NOx
2021-12-13,-0.0600800916202644,ALLVAR,Manchester_Piccadilly,NOx
2021-12-20,-0.07011135029213733,ALLVAR,Manchester_Piccadilly,NOx
2021-12-27,-0.07438570165478353,ALLVAR,Manchester_Piccadilly,NOx
2022-01-03,-0.07984233070077096,ALLVAR,Manchester_Piccadilly,NOx
2022-01-10,-0.0925965001644471,ALLVAR,Manchester_Piccadilly,NOx
2022-01-17,-0.10883124222990403,ALLVAR,Manchester_Piccadilly,NOx
2022-01-24,-0.12379037571508178,ALLVAR,Manchester_Piccadilly,NOx
2022-01-31,-0.12466229450053135,ALLVAR,Manchester_Piccadilly,NOx
2022-02-07,-0.12100766305608346,ALLVAR,Manchester_Piccadilly,NOx
2022-02-14,-0.09386280500436328,ALLVAR,Manchester_Piccadilly,NOx
2022-02-21,-0.050192370205252246,ALLVAR,Manchester_Piccadilly,NOx
2022-02-28,0.0003054113417348958,ALLVAR,Manchester_Piccadilly,NOx
2022-03-07,0.04041905158010195,ALLVAR,Manchester_Piccadilly,NOx
2022-03-14,0.05873096719363957,ALLVAR,Manchester_Piccadilly,NOx
2022-03-21,0.06091521403488542,ALLVAR,Manchester_Piccadilly,NOx
2022-03-28,0.06101961619299345,ALLVAR,Manchester_Piccadilly,NOx
2022-04-04,0.04278590425441564,ALLVAR,Manchester_Piccadilly,NOx
2022-04-11,0.029562791512603326,ALLVAR,Manchester_Piccadilly,NOx
2022-04-18,-0.005165922068187001,ALLVAR,Manchester_Piccadilly,NOx
2022-04-25,-0.03151351396704172,ALLVAR,Manchester_Piccadilly,NOx
2022-05-02,-0.04885983633824509,ALLVAR,Manchester_Piccadilly,NOx
2022-05-09,-0.05508300105307029,ALLVAR,Manchester_Piccadilly,NOx
2022-05-16,-0.053867285840851764,ALLVAR,Manchester_Piccadilly,NOx
2022-05-23,-0.05374641628675647,ALLVAR,Manchester_Piccadilly,NOx
2022-05-30,-0.052421055398120586,ALLVAR,Manchester_Piccadilly,NOx
2022-06-06,-0.052184606767198716,ALLVAR,Manchester_Piccadilly,NOx
2022-06-13,-0.05160522665174483,ALLVAR,Manchester_Piccadilly,NOx
2022-06-20,-0.05162396983001827,ALLVAR,Manchester_Piccadilly,NOx
2022-06-27,-0.05140376001551061,ALLVAR,Manchester_Piccadilly,NOx
2022-07-04,-0.050945735962621086,ALLVAR,Manchester_Piccadilly,NOx
2022-07-11,-0.05068051462119172,ALLVAR,Manchester_Piccadilly,NOx
2022-07-18,-0.05128795615727455,ALLVAR,Manchester_Piccadilly,NOx
2022-07-25,-0.05306568012929347,ALLVAR,Manchester_Piccadilly,NOx
2022-08-01,-0.057708693714296544,ALLVAR,Manchester_Piccadilly,NOx
2022-08-08,-0.05880042350851511,ALLVAR,Manchester_Piccadilly,NOx
2022-08-15,-0.05878879930585157,ALLVAR,Manchester_Piccadilly,NOx
2022-08-22,-0.057899039575367794,ALLVAR,Manchester_Piccadilly,NOx
2022-08-29,-0.05624984844241254,ALLVAR,Manchester_Piccadilly,NOx
2022-09-05,-0.05195130977182316,ALLVAR,Manchester_Piccadilly,NOx
2022-09-12,-0.048619521052792436,ALLVAR,Manchester_Piccadilly,NOx
2022-09-19,-0.04880947515198386,ALLVAR,Manchester_Piccadilly,NOx
2022-09-26,-0.05043473621532257,ALLVAR,Manchester_Piccadilly,NOx
2022-10-03,-0.05140901858830915,ALLVAR,Manchester_Piccadilly,NOx
2022-10-10,-0.05648460689673129,ALLVAR,Manchester_Piccadilly,NOx
2022-10-17,-0.054500729717005925,ALLVAR,Manchester_Piccadilly,NOx
2022-10-24,-0.03507768266997857,ALLVAR,Manchester_Piccadilly,NOx
2022-10-31,0.006884965904724538,ALLVAR,Manchester_Piccadilly,NOx
2022-11-07,0.07912456489705733,ALLVAR,Manchester_Piccadilly,NOx
2022-11-14,0.18521413732557335,ALLVAR,Manchester_Piccadilly,NOx
2022-11-21,0.3226289494916017,ALLVAR,Manchester_Piccadilly,NOx
2022-11-28,0.4881234824679268,ALLVAR,Manchester_Piccadilly,NOx
2022-12-05,0.6711338734068306,ALLVAR,Manchester_Piccadilly,NOx
2022-12-12,0.8409607140573385,ALLVAR,Manchester_Piccadilly,NOx
2022-12-19,0.950266283431624,ALLVAR,Manchester_Piccadilly,NOx
2022-12-26,0.967557014702713,ALLVAR,Manchester_Piccadilly,NOx
2016-01-04,,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-01-11,0.17450538718693664,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-01-18,0.21821730463680566,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-01-25,0.21757266766257466,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-02-01,0.1950149316254013,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-02-08,0.19888756101396332,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-02-15,0.21369585507820155,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-02-22,0.20893796660954678,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-02-29,0.2073825262724256,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-03-07,0.20020627407238578,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-03-14,0.16543941769419845,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-03-21,0.08049906242182558,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-03-28,0.08021201012017443,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-04-04,0.08122268219457318,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-04-11,0.10765803998622125,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-04-18,0.15921562089843633,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-04-25,0.22179892866449968,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-05-02,0.2717237244563755,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-05-09,0.27201034177662997,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-05-16,0.23906985384141954,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-05-23,0.18113210308938577,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-05-30,0.09035735234191833,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-06-06,-0.04396888665950094,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-06-13,-0.23871066658711726,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-06-20,-0.30547238622816586,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-06-27,-0.3054723862281641,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-07-04,-0.3054723862281641,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-07-11,-0.30547238622816586,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-07-18,-0.3054723862281641,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-07-25,-0.33952816783184225,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-08-01,-0.3268761917094505,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-08-08,-0.282728397115914,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-08-15,-0.18402761023250847,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-08-22,-0.13569530560378773,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-08-29,-0.017736434184872252,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-09-05,0.07808410073193883,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-09-12,0.15490119001565006,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-09-19,0.17200716996338983,OBSERVATION,Manchester_Piccadilly,PM2.5
2016-09-26,0.18073892385016066,OBSERVATION,Manchester_Piccadilly,PM2.5
